id,fecha,nombre_empleado,area,actividad_realizada,tipo_incidente,descripcion_incidente,epp_casco,epp_guantes,epp_chaleco,herramientas_estado,altura_trabajo,dias_incapacidad,costo_estimado,foto_incidente
638,2025-04-08,Albino Chaparro Pedraza,Soporte,Instalación ONT,Golpe,Deslizamiento en escalera,En buen estado,No usa,En buen estado,En buen estado,No,4,977,foto_638.jpg
639,2025-02-25,Ximena Palmira Batlle Herrero,Mantenimiento,Reparación,Sin incidente,Ronda de verificación,No usa,Dañado,En buen estado,En buen estado,No,0,0,foto_639.jpg
640,2025-03-17,Magdalena Aguado Arrieta,Supervisión,Inspección,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_640.jpg
641,2025-03-25,Amado Casares Ribes,Mantenimiento,Configuración de equipos,Corte,Caída de escalera,En buen estado,No usa,En buen estado,En buen estado,No,1,531,foto_641.jpg
642,2025-04-27,Baltasar Armando Vila Segovia,Soporte,Instalación ONT,Atrapamiento,Golpe con herramienta,No usa,En buen estado,En buen estado,En buen estado,Sí,1,953,foto_642.jpg
643,2025-05-01,Mauricio del Piquer,Instalaciones,Verificación de señal,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,0,0,foto_643.jpg
644,2025-03-23,Heriberto Cabo Pujol,Supervisión,Verificación de señal,Descarga eléctrica,Resbalón en terreno mojado,No usa,En buen estado,En buen estado,En buen estado,No,4,63,foto_644.jpg
645,2025-03-14,Natividad Borja Rivas,Supervisión,Cambio de ONT,Sin incidente,Sin evento,En buen estado,No usa,En buen estado,En buen estado,Sí,0,0,foto_645.jpg
646,2025-05-08,Leocadia Enríquez Llobet,Soporte,Instalación ONT,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_646.jpg
647,2025-03-14,Asdrubal de Sacristán,Supervisión,Tendido de fibra,Corte,Contacto con caja sin aislar,No usa,En buen estado,En buen estado,Dañadas,No,1,651,foto_647.jpg
648,2025-05-26,Noemí Portero,Instalaciones,Configuración de equipos,Golpe,Trabajando en poste sin arnés,Dañado,En buen estado,No usa,Dañadas,No,3,264,foto_648.jpg
649,2025-05-11,Desiderio Pintor-Hidalgo,Soporte,Cambio de ONT,Atrapamiento,Deslizamiento en escalera,En buen estado,Dañado,En buen estado,En buen estado,No,1,250,foto_649.jpg
650,2025-03-10,Nicodemo Quevedo Sales,Supervisión,Tendido de fibra,Descarga eléctrica,Resbalón en terreno mojado,En buen estado,En buen estado,En buen estado,En buen estado,No,1,179,foto_650.jpg
651,2025-04-16,Marcelino Yuste Pulido,Soporte,Reparación,Sin incidente,Inspección preventiva,En buen estado,En buen estado,Dañado,En buen estado,No,0,0,foto_651.jpg
652,2025-03-16,Estela Saez Sobrino,Instalaciones,Configuración de equipos,Descarga eléctrica,Atrapado por cable,Dañado,En buen estado,En buen estado,En buen estado,No,2,1110,foto_652.jpg
653,2025-04-21,Nazario Vallejo Colom,Instalaciones,Inspección,Exposición a altura,Trabajando en poste sin arnés,Dañado,En buen estado,En buen estado,En buen estado,Sí,2,86,foto_653.jpg
654,2025-03-08,Juan Carlos Piñol Moya,Soporte,Configuración de equipos,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,Dañadas,Sí,0,0,foto_654.jpg
655,2025-04-08,Luz Coronado Sáenz,Soporte,Configuración de equipos,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_655.jpg
656,2025-04-16,Pancho Bartolomé Prats Corbacho,Supervisión,Verificación de señal,Corte,Resbalón en techo,En buen estado,No usa,Dañado,No inspeccionadas,No,2,292,foto_656.jpg
657,2025-04-11,Teobaldo Lluch Valentín,Instalaciones,Reparación,Sin incidente,Sin evento,Dañado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_657.jpg
658,2025-03-25,Hilario Villa Rey,Mantenimiento,Verificación de señal,Golpe,Contacto accidental,En buen estado,En buen estado,En buen estado,En buen estado,No,3,236,foto_658.jpg
659,2025-05-17,Marianela Rosell Ramos,Soporte,Verificación de señal,Atrapamiento,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,1,137,foto_659.jpg
660,2025-04-27,Morena Iniesta Sans,Supervisión,Configuración de equipos,Corte,Atrapado por cable,En buen estado,Dañado,No usa,Dañadas,No,1,1032,foto_660.jpg
661,2025-05-19,Sabina Huertas,Instalaciones,Tendido de fibra,Descarga eléctrica,Resbalón en techo,Dañado,No usa,En buen estado,Dañadas,No,1,647,foto_661.jpg
662,2025-04-12,Santos Pedrosa Roca,Instalaciones,Cambio de ONT,Caída,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,3,547,foto_662.jpg
663,2025-06-15,Adela Abigaíl Tormo Atienza,Soporte,Instalación ONT,Golpe,Contacto accidental,Dañado,En buen estado,En buen estado,No inspeccionadas,No,3,1071,foto_663.jpg
664,2025-05-01,Eladio Valcárcel Campos,Soporte,Tendido de fibra,Sin incidente,Inspección preventiva,Dañado,En buen estado,En buen estado,En buen estado,No,0,0,foto_664.jpg
665,2025-03-16,Cruz Aguirre Calvet,Supervisión,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_665.jpg
666,2025-05-05,Elisabet Collado Oliva,Instalaciones,Reparación,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_666.jpg
667,2025-03-04,Ágata Martina Conde Conesa,Instalaciones,Tendido de fibra,Caída,Resbalón en techo,No usa,En buen estado,En buen estado,En buen estado,No,1,1119,foto_667.jpg
668,2025-05-30,José Manuel de Orozco,Supervisión,Reparación,Sin incidente,Reporte rutinario,En buen estado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_668.jpg
669,2025-02-25,Aurora Godoy Querol,Supervisión,Instalación ONT,Sin incidente,Sin evento,En buen estado,Dañado,Dañado,En buen estado,No,0,0,foto_669.jpg
670,2025-05-30,Eustaquio Tirado Acedo,Supervisión,Inspección,Descarga eléctrica,Golpe con herramienta,En buen estado,Dañado,No usa,Dañadas,Sí,4,382,foto_670.jpg
671,2025-06-06,Chucho Alberdi Ramírez,Supervisión,Configuración de equipos,Descarga eléctrica,Contacto con caja sin aislar,Dañado,En buen estado,Dañado,Dañadas,No,1,605,foto_671.jpg
672,2025-03-11,Carmen Godoy Carretero,Instalaciones,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_672.jpg
673,2025-05-13,Francisco Borja Cañas,Supervisión,Tendido de fibra,Exposición a altura,Dedo atrapado en puerta,En buen estado,En buen estado,Dañado,No inspeccionadas,Sí,2,1123,foto_673.jpg
674,2025-04-27,Ricarda Olivera Villalonga,Instalaciones,Configuración de equipos,Caída,Resbalón en techo,En buen estado,En buen estado,Dañado,En buen estado,No,1,771,foto_674.jpg
675,2025-03-16,Virginia Pina Solé,Supervisión,Cambio de ONT,Atrapamiento,Dedo atrapado en puerta,No usa,En buen estado,En buen estado,En buen estado,Sí,2,323,foto_675.jpg
676,2025-06-15,Loida Abril Berrocal,Supervisión,Reparación,Golpe,Golpe con herramienta,En buen estado,En buen estado,En buen estado,En buen estado,Sí,2,557,foto_676.jpg
677,2025-03-24,Blanca Ortega Girona,Supervisión,Tendido de fibra,Caída,Atrapado por cable,En buen estado,No usa,Dañado,En buen estado,Sí,2,352,foto_677.jpg
678,2025-03-16,Gerónimo Iriarte Ribas,Supervisión,Reparación,Sin incidente,Ronda de verificación,Dañado,No usa,En buen estado,En buen estado,No,0,0,foto_678.jpg
679,2025-03-24,Micaela Isidora Manzanares Roma,Mantenimiento,Cambio de ONT,Sin incidente,Inspección preventiva,No usa,No usa,En buen estado,No inspeccionadas,Sí,0,0,foto_679.jpg
680,2025-05-28,Elba Ainoa Cerro Villegas,Soporte,Verificación de señal,Corte,Contacto accidental,En buen estado,Dañado,En buen estado,En buen estado,No,2,515,foto_680.jpg
681,2025-06-03,Luna del Ruiz,Supervisión,Verificación de señal,Descarga eléctrica,Trabajando en poste sin arnés,En buen estado,En buen estado,En buen estado,En buen estado,No,2,126,foto_681.jpg
682,2025-05-31,Marcos Vélez Guzmán,Mantenimiento,Tendido de fibra,Caída,Atrapado por cable,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,3,89,foto_682.jpg
683,2025-03-30,Abraham Torrent Jordán,Instalaciones,Tendido de fibra,Sin incidente,Ronda de verificación,Dañado,No usa,En buen estado,En buen estado,No,0,0,foto_683.jpg
684,2025-04-28,Adriana Mur-Collado,Instalaciones,Cambio de ONT,Golpe,Contacto accidental,No usa,No usa,En buen estado,En buen estado,No,1,1063,foto_684.jpg
685,2025-03-19,Ciríaco del Taboada,Mantenimiento,Reparación,Caída,Ronda de verificación,Dañado,No usa,En buen estado,Dañadas,No,3,924,foto_685.jpg
686,2025-06-13,María Dolores Encarnacion Manzanares Torrens,Instalaciones,Verificación de señal,Corte,Inspección preventiva,En buen estado,En buen estado,En buen estado,Dañadas,Sí,3,980,foto_686.jpg
687,2025-03-27,Mayte Díez Arnaiz,Mantenimiento,Instalación ONT,Atrapamiento,Corte con fibra,En buen estado,Dañado,En buen estado,En buen estado,No,2,418,foto_687.jpg
688,2025-04-07,Matilde Cortina Morata,Supervisión,Inspección,Atrapamiento,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,Dañadas,Sí,7,1110,foto_688.jpg
689,2025-05-13,Cipriano Cortina,Mantenimiento,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_689.jpg
690,2025-05-08,Salud Guardia Diéguez,Soporte,Reparación,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_690.jpg
691,2025-04-10,Cristian Espada-Coca,Mantenimiento,Inspección,Exposición a altura,Ronda de verificación,Dañado,En buen estado,Dañado,Dañadas,Sí,1,800,foto_691.jpg
692,2025-03-21,Celestino Almeida Llamas,Soporte,Inspección,Descarga eléctrica,Caída de escalera,En buen estado,No usa,En buen estado,En buen estado,No,2,1194,foto_692.jpg
693,2025-02-22,Ani Naranjo Abella,Supervisión,Reparación,Sin incidente,Ronda de verificación,En buen estado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_693.jpg
694,2025-06-09,Domitila Juan Somoza,Supervisión,Inspección,Atrapamiento,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,Sí,2,1115,foto_694.jpg
695,2025-03-01,Alejandro Carrillo Aguilar,Supervisión,Instalación ONT,Sin incidente,Reporte rutinario,Dañado,Dañado,En buen estado,En buen estado,No,0,0,foto_695.jpg
696,2025-03-10,Vera Delgado Uría,Mantenimiento,Instalación ONT,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_696.jpg
697,2025-06-07,Pastor Seguí Vazquez,Supervisión,Cambio de ONT,Sin incidente,Reporte rutinario,En buen estado,No usa,No usa,En buen estado,No,0,0,foto_697.jpg
698,2025-05-18,Marco Serna-Saura,Supervisión,Cambio de ONT,Sin incidente,Reporte rutinario,En buen estado,No usa,En buen estado,En buen estado,Sí,0,0,foto_698.jpg
699,2025-05-22,Hugo del Aguilar,Instalaciones,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,Dañado,Dañadas,Sí,0,0,foto_699.jpg
700,2025-05-24,Benigno Uriarte Sola,Mantenimiento,Verificación de señal,Corte,Corte con cúter,En buen estado,Dañado,En buen estado,En buen estado,No,5,1147,foto_700.jpg
701,2025-03-13,Zacarías Gargallo-Somoza,Instalaciones,Tendido de fibra,Sin incidente,Inspección preventiva,En buen estado,En buen estado,No usa,En buen estado,Sí,0,0,foto_701.jpg
702,2025-03-28,Cándido Pombo,Soporte,Cambio de ONT,Atrapamiento,Deslizamiento en escalera,En buen estado,No usa,En buen estado,Dañadas,Sí,1,1109,foto_702.jpg
703,2025-05-20,Ligia Villalobos Tello,Supervisión,Instalación ONT,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_703.jpg
704,2025-04-13,Balduino Blanca Rojas,Mantenimiento,Tendido de fibra,Sin incidente,Inspección preventiva,Dañado,En buen estado,En buen estado,En buen estado,No,0,0,foto_704.jpg
705,2025-03-05,Pilar Nadal,Instalaciones,Configuración de equipos,Caída,Caída de escalera,En buen estado,En buen estado,En buen estado,En buen estado,No,2,903,foto_705.jpg
706,2025-06-18,Beatriz Parra Ramón,Soporte,Verificación de señal,Caída,Contacto accidental,En buen estado,No usa,En buen estado,En buen estado,No,3,1044,foto_706.jpg
707,2025-06-16,Lourdes Camacho Planas,Mantenimiento,Reparación,Caída,Resbalón en techo,En buen estado,No usa,En buen estado,En buen estado,No,1,294,foto_707.jpg
708,2025-03-14,Odalys Valle Soler,Mantenimiento,Inspección,Corte,Impacto por herramienta,No usa,Dañado,En buen estado,En buen estado,No,3,264,foto_708.jpg
709,2025-06-14,Lisandro Figueras Cuéllar,Supervisión,Cambio de ONT,Caída,Dedo atrapado en puerta,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,1,269,foto_709.jpg
710,2025-06-13,Leonor Velázquez-Recio,Soporte,Reparación,Atrapamiento,Caída de escalera,En buen estado,Dañado,En buen estado,En buen estado,No,1,1113,foto_710.jpg
711,2025-04-16,Ángel del Salamanca,Mantenimiento,Tendido de fibra,Sin incidente,Sin evento,En buen estado,No usa,Dañado,En buen estado,Sí,0,0,foto_711.jpg
712,2025-04-04,Reynaldo Sanz Cañellas,Instalaciones,Verificación de señal,Exposición a altura,Impacto por herramienta,Dañado,No usa,En buen estado,En buen estado,No,3,299,foto_712.jpg
713,2025-03-06,Ángel de Bayona,Soporte,Instalación ONT,Golpe,Resbalón en terreno mojado,En buen estado,En buen estado,Dañado,En buen estado,No,1,1170,foto_713.jpg
714,2025-04-14,Efraín Castells Campo,Instalaciones,Configuración de equipos,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_714.jpg
715,2025-04-06,Rosenda Collado Galan,Supervisión,Verificación de señal,Descarga eléctrica,Contacto con caja sin aislar,En buen estado,Dañado,En buen estado,En buen estado,No,3,117,foto_715.jpg
716,2025-05-06,Olimpia Salud Quintero Duque,Instalaciones,Instalación ONT,Descarga eléctrica,Resbalón en terreno mojado,Dañado,Dañado,Dañado,Dañadas,No,3,979,foto_716.jpg
717,2025-04-04,Crescencia Cerdán Falcó,Mantenimiento,Inspección,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_717.jpg
718,2025-04-11,Tiburcio Alcaraz Ferrán,Soporte,Instalación ONT,Exposición a altura,Inspección preventiva,En buen estado,En buen estado,En buen estado,Dañadas,No,1,1112,foto_718.jpg
719,2025-05-29,Cloe Navas Nadal,Instalaciones,Instalación ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_719.jpg
720,2025-05-14,Nieves Rosado Galiano,Instalaciones,Reparación,Corte,Deslizamiento en escalera,En buen estado,No usa,En buen estado,No inspeccionadas,Sí,1,627,foto_720.jpg
721,2025-03-06,Iris Julia Montenegro Jiménez,Soporte,Reparación,Caída,Atrapado por cable,En buen estado,En buen estado,En buen estado,En buen estado,No,1,715,foto_721.jpg
722,2025-05-22,Benigno Montserrat Ureña,Supervisión,Configuración de equipos,Golpe,Corte con fibra,Dañado,En buen estado,No usa,Dañadas,No,2,1023,foto_722.jpg
723,2025-04-08,Isabel Valls Ariño,Supervisión,Verificación de señal,Caída,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,No,3,1051,foto_723.jpg
724,2025-06-18,Demetrio Sevillano Gomis,Soporte,Reparación,Descarga eléctrica,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,1,1045,foto_724.jpg
725,2025-03-21,Silvestre Criado Barceló,Mantenimiento,Reparación,Corte,Inspección preventiva,En buen estado,En buen estado,No usa,En buen estado,Sí,2,386,foto_725.jpg
726,2025-05-13,Nicodemo Canales Gordillo,Mantenimiento,Inspección,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,No inspeccionadas,Sí,0,0,foto_726.jpg
727,2025-05-23,Evaristo del Valderrama,Instalaciones,Instalación ONT,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_727.jpg
728,2025-03-22,Cirino Castells,Supervisión,Verificación de señal,Corte,Corte con fibra,En buen estado,Dañado,En buen estado,En buen estado,No,1,1080,foto_728.jpg
729,2025-03-26,Catalina Valera Solís,Mantenimiento,Instalación ONT,Corte,Dedo atrapado en puerta,Dañado,En buen estado,Dañado,En buen estado,No,2,107,foto_729.jpg
730,2025-05-20,Bonifacio Viña Castilla,Instalaciones,Cambio de ONT,Sin incidente,Reporte rutinario,En buen estado,No usa,En buen estado,En buen estado,No,0,0,foto_730.jpg
731,2025-03-11,Francisco Jose Benitez Bravo,Soporte,Inspección,Caída,Golpe con herramienta,No usa,En buen estado,En buen estado,Dañadas,No,2,1185,foto_731.jpg
732,2025-03-27,Hugo Revilla Folch,Mantenimiento,Cambio de ONT,Golpe,Atrapado por cable,En buen estado,En buen estado,En buen estado,En buen estado,No,1,968,foto_732.jpg
733,2025-06-06,Vicenta Campillo,Mantenimiento,Verificación de señal,Descarga eléctrica,Ronda de verificación,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,4,873,foto_733.jpg
734,2025-03-05,Ariel Saldaña Bauzà,Instalaciones,Instalación ONT,Sin incidente,Reporte rutinario,Dañado,Dañado,En buen estado,En buen estado,No,0,0,foto_734.jpg
735,2025-04-04,Berto Cervantes Mateo,Mantenimiento,Instalación ONT,Corte,Deslizamiento en escalera,En buen estado,En buen estado,En buen estado,En buen estado,No,1,762,foto_735.jpg
736,2025-04-01,Nicolás de Ángel,Mantenimiento,Reparación,Atrapamiento,Corte con cúter,En buen estado,Dañado,En buen estado,En buen estado,No,2,635,foto_736.jpg
737,2025-03-04,Leonardo Benítez Hernandez,Mantenimiento,Tendido de fibra,Sin incidente,Sin evento,No usa,Dañado,En buen estado,En buen estado,No,0,0,foto_737.jpg
738,2025-03-11,Susana Viña Sáez,Mantenimiento,Instalación ONT,Sin incidente,Sin evento,No usa,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_738.jpg
739,2025-03-02,Segismundo Lupe Elorza Dominguez,Mantenimiento,Instalación ONT,Sin incidente,Ronda de verificación,Dañado,En buen estado,Dañado,En buen estado,No,0,0,foto_739.jpg
740,2025-05-31,Adelia Torrents Nicolás,Mantenimiento,Reparación,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_740.jpg
741,2025-03-16,Nilda Mir Cano,Supervisión,Inspección,Sin incidente,Ronda de verificación,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_741.jpg
742,2025-04-20,David Jódar Valero,Mantenimiento,Verificación de señal,Descarga eléctrica,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,No,2,1039,foto_742.jpg
